ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio,produtos_maior_consumo,categoria_maior_consumo,qtd_freezer,kwh_freezer,qtd_frigobar,kwh_frigobar,qtd_bebedouro,kwh_bebedouro,qtd_ar_condicionado_split,kwh_ar_condicionado_split,qtd_aquecedor_eletrico,kwh_aquecedor_eletrico,qtd_computador_desktop,kwh_computador_desktop,qtd_notebook,kwh_notebook,qtd_roteador_wifi,kwh_roteador_wifi,qtd_maquina_lavar,kwh_maquina_lavar,qtd_secadora_roupas,kwh_secadora_roupas,qtd_cafeteira_eletrica,kwh_cafeteira_eletrica,qtd_ferro_passar,kwh_ferro_passar,qtd_aspirador_po,kwh_aspirador_po,qtd_liquidificador,kwh_liquidificador,qtd_batedeira,kwh_batedeira,qtd_bomba_dagua,kwh_bomba_dagua,qtd_portao_eletrico,kwh_portao_eletrico,qtd_motor_piscina,kwh_motor_piscina,qtd_forno_eletrico,kwh_forno_eletrico,qtd_fogao_eletrico,kwh_fogao_eletrico
63576,Nordeste,BA,Salvador,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,45.0,0.0,0.0,0.0,66.83333333333333,Sempre,NÃO SE APLICA,Raramente,,,,,Sempre,Sempre,Nunca,Nunca,Nunca,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Lâmpada Fluorescente|Liquidificador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63577,Norte,PA,Ananindeua,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.08,45.0,0.0,0.0,20.304,,Nunca,Nunca,Nunca,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63578,Norte,PA,Ananindeua,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.6,45.0,53.298,0.0,13.536,,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Ventilador|Geladeira|TV,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.76,1,0.48,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63579,Norte,PA,Ananindeua,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.615000000000001,45.0,0.105,0.0,13.536,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|TV|Bomba d'Água,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,0,0.0,0,0.0,1,0.0,1,0.0,1,0.23,1,0.1,0,0.0,1,7.23,0,0.0,0,0.0,0,0.0,0,0.0
63580,Norte,PA,Ananindeua,1.0,3.0,3.0,8.0,1.0,0.0,1.0,4.0,0.0,2.0,3.0,14.85,45.0,17.766000000000002,0.1999999999999999,55.692,,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,NÃO SE APLICA,Nunca,Sempre,Sempre,Raramente,Sempre,Sempre,TV|Geladeira|Freezer,Tecnologia,1,40.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,4,1.55,1,6.77,1,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.1,0,0.0,1,7.23,0,0.0,0,0.0,0,0.0,0,0.0
63581,Norte,PA,Ananindeua,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.06,45.0,17.766000000000002,0.0,10.152,,Sempre,Sempre,Raramente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Nunca,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13,1,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63582,Norte,PA,Ananindeua,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,45.0,35.532000000000004,0.0,37.224,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|TV|Ventilador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.76,0,0.0,1,0.43,0,0.0,1,7.23,0,0.0,0,0.0,0,0.0,0,0.0
63583,Norte,PA,Ananindeua,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.47,45.0,35.532000000000004,0.0,47.376,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Normalmente,Sempre,NÃO SE APLICA,Raramente,Sempre,Sempre,TV|Geladeira|Ventilador,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.64,0,0.0,1,0.43,1,0.05,1,7.23,0,0.0,0,0.0,0,0.0,0,0.0
63584,Norte,PA,Ananindeua,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.499999999999996,45.0,9.87,0.0,10.152,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,1,40.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63585,Norte,PA,Belém,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.2286666666666666,0.0,16.919999999999998,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Normalmente,NÃO SE APLICA,Sempre,Sempre,Sempre,Lâmpada Incandescente|TV|Ferro de Passar,Iluminação,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.18,0,0.0,1,1.96,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63586,Norte,PA,Belém,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.2,0.0,0.4687666666666668,0.0,10.152,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre,TV|Ferro de Passar|Lâmpada LED,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,2.18,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63587,Norte,PA,Belém,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.71,0.0,9.87,0.0,10.152,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Normalmente,NÃO SE APLICA,Sempre,Sempre,Sempre,TV|Ventilador|Lâmpada Fluorescente,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63588,Norte,PA,Belém,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7999999999999998,0.0,5.922000000000001,0.0,10.152,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,NÃO SE APLICA,Sempre,Normalmente,NÃO SE APLICA,Sempre,Sempre,Sempre,TV|Ventilador|Lâmpada LED,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63589,Norte,PA,Belém,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.8,0.0,4.1160000000000005,0.0,16.919999999999998,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre,TV|Lâmpada LED|Ventilador,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,2.18,0,0.0,1,2.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63590,Norte,PA,Ananindeua,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,45.0,0.0,0.0,23.688,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Raramente,Raramente,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|TV|Bomba d'Água,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.1,0,0.0,1,16.04,0,0.0,0,0.0,0,0.0,0,0.0
63591,Norte,PA,Ananindeua,1.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,13.05,45.0,39.48,0.0,20.304,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Raramente,Sempre,Sempre,Geladeira|Freezer|Ventilador,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,16.04,0,0.0,0,0.0,0,0.0,0,0.0
63592,Norte,PA,Ananindeua,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.65,45.0,17.766000000000002,0.0,20.304,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,2.82,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0
63593,Nordeste,BA,Salvador,1.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,28.59,45.0,71.06400000000001,5.64,72.756,178.66666666666666,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Ventilador|TV|Geladeira,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.23,1,6.77,0,0.0,0,0.0,0,0.0,1,4.47,0,0.0,2,5.64,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63594,Nordeste,BA,Salvador,1.0,0.0,4.0,10.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,94.38,45.0,86.292,143.14,82.90799999999999,227.88888888888889,Sempre,Sempre,Raramente,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Chuveiro Elétrico|Lâmpada Fluorescente|TV,Eletrodomésticos,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.23,2,13.54,1,0.0,0,0.0,1,1.45,1,2.18,1,2.06,1,2.82,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63595,Norte,PA,Ananindeua,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.670000000000002,45.0,35.532000000000004,0.0,27.072,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Raramente,Sempre,Sempre,Geladeira|Freezer|Ventilador,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.2,0,0.0,0,0.0,0,0.0,0,0.0
63596,Norte,PA,Ananindeua,2.0,0.0,2.0,16.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,12.75,90.0,11.844,0.1999999999999999,63.591,,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,2,80.0,0,0.0,1,22.84,0,0.0,0,0.0,3,12.83,0,0.0,1,6.77,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.43,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63597,Norte,PA,Ananindeua,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.249999999999996,45.0,2.289,0.0,0.0,,Sempre,Nunca,Nunca,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Nunca,Sempre,Sempre,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63598,Norte,PA,Ananindeua,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.96,45.0,2.9610000000000003,0.0,6.768,,Sempre,Sempre,Sempre,NÃO SE APLICA,NÃO SE APLICA,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|TV|Ventilador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63599,Norte,PA,Ananindeua,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.1,45.0,35.532000000000004,0.0,5.037166666666667,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Ventilador|Lâmpada LED,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.65,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,1.09,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63600,Norte,PA,Ananindeua,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,9.165,90.0,17.766000000000002,0.0,74.835,,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|TV|Ventilador,Refrigeração,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.39,1,2.54,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63601,Norte,PA,Ananindeua,1.0,0.0,4.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,12.599999999999998,45.0,78.678,0.0,21.996,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Ventilador de Teto,Climatização,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,8.46,1,6.77,1,0.0,0,0.0,1,2.98,1,1.76,1,0.48,1,0.1,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63602,Norte,PA,Ananindeua,1.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,14.549999999999995,45.0,6.867000000000002,0.0,11.988,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Freezer|Bebedouro,Refrigeração,1,40.0,0,0.0,1,22.84,0,0.0,0,0.0,1,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63603,Norte,PA,Ananindeua,2.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.199999999999999,90.0,3.2700000000000005,0.0,15.696,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,2,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,1,7.23,0,0.0,0,0.0,0,0.0,0,0.0
63604,Norte,PA,Ananindeua,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.41,45.0,35.532000000000004,3.913,16.919999999999998,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Freezer|Ventilador,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,1.96,1,0.44,1,31.72,0,0.0,0,0.0,0,0.0,0,0.0
63605,Norte,PA,Ananindeua,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.4,45.0,11.844,0.0,17.307,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Bebedouro|TV,Refrigeração,0,0.0,0,0.0,1,22.84,0,0.0,0,0.0,0,0.0,1,0.39,1,2.54,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63606,Nordeste,BA,Salvador,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,45.0,0.0,0.0,16.919999999999998,,Sempre,Sempre,Sempre,,,,,NÃO SE APLICA,Normalmente,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|TV|Lâmpada LED,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63607,Nordeste,BA,Salvador,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,45.0,2.9939,0.0,0.0,53.0,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Normalmente,Sempre,NÃO SE APLICA,Sempre,Normalmente,Sempre,Geladeira|Lâmpada LED|Ventilador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63608,Nordeste,BA,Salvador,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.8,45.0,0.0,0.0,27.072,,Sempre,Sempre,Nunca,,,,,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|TV|Lâmpada LED,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63609,Nordeste,BA,Salvador,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6,45.0,0.0,0.0,23.688,,Sempre,Normalmente,Sempre,,,,,Normalmente,Sempre,Sempre,Normalmente,Sempre,Nunca,Sempre,Sempre,Normalmente,Geladeira|TV|Lâmpada LED,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63610,Nordeste,BA,Salvador,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.9,45.0,5.922000000000001,80.0,16.919999999999998,75.25,NÃO SE APLICA,Sempre,Nunca,,,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,Sempre,Sempre,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63612,Sul,PR,Curitiba,2.0,0.0,2.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,30.599999999999994,90.0,19.74,52.0745,34.78048333333333,235.0,Sempre,Sempre,Normalmente,,,Sempre,Sempre,Normalmente,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Normalmente,Sempre,Geladeira|Chuveiro Elétrico|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.74,1,0.2,1,6.77,1,0.0,0,0.0,0,0.0,1,7.74,1,0.48,1,1.96,1,0.2,0,0.0,0,0.0,0,0.0,1,0.51,0,0.0
63614,Sul,PR,Curitiba,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.760000000000002,45.0,0.0,155.0,13.536,76.0,Sempre,Sempre,Sempre,,,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63615,Sul,PR,Curitiba,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.08,45.0,0.0,12.878666666666668,16.919999999999998,,Nunca,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|Lâmpada Incandescente|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.68,0,0.0,1,0.91,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63617,Nordeste,BA,Salvador,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,34.2,45.0,0.0478333333333333,185.919,57.528,,Sempre,Sempre,Sempre,,,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.92,0,0.0,1,6.77,1,0.0,0,0.0,1,7.71,1,3.91,0,0.0,1,1.96,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63618,Nordeste,BA,Salvador,1.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.6000000000000005,45.0,2.9610000000000003,0.0,32.6321,,Sempre,Sempre,Sempre,,,,,Normalmente,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.28,1,1.28,0,0.0,1,0.0,0,0.0,0,0.0,1,0.41,0,0.0,1,2.23,2,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63619,Nordeste,BA,Salvador,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.4,45.0,0.0,0.0,37.224,,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Normalmente,Geladeira|TV|Lâmpada Incandescente,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
63620,Sul,PR,Curitiba,1.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,14.22,45.0,0.105,59.64,12.69,154.0,Sempre,Sempre,Nunca,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Chuveiro Elétrico|Geladeira|Freezer,Eletrodomésticos,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.54,1,6.77,1,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,1.96,1,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
